ADDRESS,LATITUDE
"55 Roulettes Parade, Clarkson",-31.69745381
"55 Rule Street, North Fremantle",-32.02831422
"55 Sheffield Road, Wattle Grove",-32.00319493
"55 Shiralee Bend, Carramar",-31.70872702
"55 Snook Crescent, Hilton",-32.06935008
"55 Sporing Way, Hillarys",-31.80092888
"55 Stennett Street, Gosnells",-32.088159999999995
"55 Strathclyde Circuit, Champion Lakes",-32.11648065
"55 Talbot Drive, Kingsley",-31.80913
"55 Tamblyn Place, Stoneville",-31.879820000000002
"55 Toowong Street, Bayswater",-31.91759
"55 Torquata Boulevard, Helena Valley",-31.919259999999998
"55 Tottenham Street, Chidlow",-31.85985
"55 Tuscan Street, Rossmoyne",-32.037259999999996
"55 Tyndall Circuit, Alexander Heights",-31.821609999999996
"55 Ullapool Road, Mount Pleasant",-32.01903051
"55 Vermilion Boulevard, Hilbert",-32.17778001
"55 Whitecliffe Square, Iluka",-31.7377
"55 Wintersweet Ramble, Mirrabooka",-31.85832999
"55 Woolwich Street, West Leederville",-31.93893
"55/177 Dampier Avenue, Kallaroo",-31.78765901
"55/444 Marmion Street, Myaree",-32.03926
"55/45 Elvire Street, Viveash",-31.88085021
"55/57 Frederick Street, Belmont",-31.94580618
"550 Coolgardie Street, Mundaring",-31.90989
"550 Homestead Road, Mahogany Creek",-31.9049
"550 Jarrahdale Road, Jarrahdale",-32.32938907
"550 Orchard Road, Wooroloo",-31.7977
"552 Marmion Street, Booragoon",-32.037929999999996
"553 Kalamunda Road, High Wycombe",-31.93473
"556 Jarrahdale Road, Jarrahdale",-32.33037976
"557 Canning Highway, Alfred Cove",-32.03200564
"55A Heath Road, Kalamunda",-31.972459999999998
"55A Kempenfeldt Avenue, Sorrento",-31.82855944
"55A Segrave Street, Gwelup",-31.881697999999997
"55a Woolwich Street, West Leederville",-31.93893
"55A Zenobia Street, Palmyra",-32.04326
"55B Duncraig Road, Applecross",-32.00508979
"55B Estevan Way, Ferndale",-32.03223
"55D Tenth Avenue, Inglewood",-31.92365
"56 Alfred Road, Claremont",-31.9692292
"56 Allinson Drive, Girrawheen",-31.84080089
"56 Amberley Way, Pearsall",-31.77869
"56 Archidamus Road, Coolbellup",-32.07713
"56 Ashdale Boulevard, Darch",-31.80841
"56 Badgingarra Gardens, Ballajura",-31.85036
"56 Barrington Avenue, Champion Lakes",-32.11620002
"56 Bellingham Road, Hammond Park",-32.17110569
"56 Belmont Road, Kenwick",-32.03181743
"56 Blue Fin Drive, Golden Bay",-32.4325923
"56 Bolderwood Drive, South Lake",-32.0998
"56 Bonaparte Drive, Secret Harbour",-32.395705
"56 Briggs Street, South Lake",-32.1127027
"56 Brumby Avenue, Henley Brook",-31.798479999999998
"56 Caledonia Avenue, Currambine",-31.7272
"56 Calluna Way, Forrestfield",-31.9769836
"56 Camira Way, Quinns Rocks",-31.66116218
"56 Celeste Street, Eglinton",-31.59877991
"56 Chadwick Parade, Brookdale",-32.1654
"56 Chapel Street, Baldivis",-32.35663816
"56 Cheriton Drive, Carramar",-31.70781
"56 Cochrane Loop, Aveley",-31.77497538
"56 Cromarty Road, Churchlands",-31.92725835
"56 Crystaluna Drive, Golden Bay",-32.43359
"56 Dalrymple Drive, Leda",-32.264761
"56 Dean Road, Jandakot",-32.10347
"56 Dolphin Way, Beldon",-31.77105
"56 Dotterel Way, Yangebup",-32.11306
"56 Elizabeth Street, Cloverdale",-31.962559999999996
"56 Elsbury Approach, Clarkson",-31.69644371
"56 Esther Street, Eden Hill",-31.893309999999996
"56 Everingham Street, Carine",-31.85403347
"56 Fairbairn Road, Coogee",-32.12372
"56 Fairview Drive, Waikiki",-32.31628
"56 Ferguson Street, Middle Swan",-31.866291999999998
"56 Ferndale Corner, Mindarie",-31.67843
"56 Flowerwood Way, Huntingdale",-32.077940000000005
"56 Foreshore Drive, Singleton",-32.450540000000004
"56 Garran Loop, Henley Brook",-31.800988899999997
"56 Glen Iris Drive, Jandakot",-32.09534
"56 Glenbawn Drive, South Lake",-32.11186182
"56 Gloster Street, Subiaco",-31.955070000000003
"56 Goddard Street, Lathlain",-31.96909
"56 Gradient Way, Beldon",-31.776709999999998
"56 Gunida Street, Mullaloo",-31.7765
"56 Hardey East Road, Wattle Grove",-31.99277
"56 Hardy Road, Ashfield",-31.918709999999997
"56 Jardine Street, Stirling",-31.87833
"56 Johnston Street, Mount Helena",-31.88580105
"56 Kardan Boulevard, Byford",-32.21154436
"56 Kathleen Road, Lesmurdie",-32.00615
"56 Kathleen Street, Trigg",-31.87374
"56 Kirwan Street, Floreat",-31.945009999999996
"56 Lakeview Drive, Edgewater",-31.76547
"56 Leschenault Loop, Banksia Grove",-31.69248458
"56 Lively Circle, Mirrabooka",-31.86846
"56 Lombardy Street, Woodlands",-31.91517174
"56 Lowan Loop, Karawara",-32.00904
"56 Macnaughton Crescent, Kinross",-31.71254
"56 Mangrove Circuit, Banksia Grove",-31.70158
"56 Margaret Street, Watermans Bay",-31.85103067
"56 Matheson Road, Ascot",-31.93544844
"56 Mccourt Street, West Leederville",-31.93985
"56 McGlinn Way, Cloverdale",-31.956429999999997
"56 McKean Way, Parmelia",-32.24109
"56 Midsummer Avenue, Jindalee",-31.6358143
"56 Millen Street, Mount Nasura",-32.1321
"56 Miltona Drive, Secret Harbour",-32.4095345
"56 Monument Street, Mosman Park",-32.01319
"56 Moray Avenue, Floreat",-31.92971147
"56 Moreing Street, Redcliffe",-31.93842
"56 Newey Street, Rivervale",-31.956159999999997
"56 Oakdene Drive, Madeley",-31.8064127
"56 Orangedale Road, Lesmurdie",-32.00488
"56 Osprey Drive, Yangebup",-32.11905
"56 Paddington Avenue, Currambine",-31.729470000000003
"56 Parnell Avenue, Marmion",-31.83938
"56 Peelfold Glen, Golden Bay",-32.42921201
"56 Peterborough Circle, North Lake",-32.084270000000004
"56 Pexton Drive, South Guildford",-31.90330047
"56 PITTERSEN ROAD, Darlington",-31.903170000000003
"56 Powell Crescent, Brookdale",-32.162279999999996
"56 Prescott Drive, Murdoch",-32.06087
"56 Rannoch Circle, Hamersley",-31.84623098
"56 Readshaw Road, Duncraig",-31.824679999999997
"56 Redgum Avenue, Bellevue",-31.90646738
"56 Rome Road, Melville",-32.04052
"56 Roxburghe Drive, The Vines",-31.74875649
"56 Scanlon Way, Lockridge",-31.88519
"56 Sellafield Bend, Waikiki",-32.32427543
"56 Seminole Gardens, Seville Grove",-32.144873499999996
"56 Seurat Loop, Ashby",-31.73569975
"56 Sovrano Avenue, Madeley",-31.80896862
"56 Sussex Street, Spearwood",-32.09988914
"56 Sydney Street, North Perth",-31.92185267
"56 Telford Crescent, Stirling",-31.89536184
"56 Terelinck Crescent, Redcliffe",-31.949859999999997
"56 Tokara Avenue, Henley Brook",-31.802
"56 Toodyay Road, Middle Swan",-31.87295645
"56 Tyers Road, Roleystone",-32.10708937
"56 Viridis Street, Yanchep",-31.539716600000002
"56 Wisteria Parade, Edgewater",-31.7728
"56 Wood Street, White Gum Valley",-32.06226908
"56/45 Elvire Street, Viveash",-31.88085236
"565 Jacoby Street, Mahogany Creek",-31.904709999999998
"5655 Great Eastern Highway, Mundaring",-31.900340000000003
"566 Jarrahdale Road, Jarrahdale",-32.331086
"568 Jarrahdale Road, Jarrahdale",-32.3313
"5685 Great Eastern Highway, Mundaring",-31.900370000000002
"569 Safety Bay Road, Waikiki",-32.320679999999996
"56A Alness Street, Applecross",-32.01655
"56A Coldwells Street, Bicton",-32.02568
"56A Elsie Street, Watermans Bay",-31.8476
"56a Planet Street, Carlisle",-31.977140000000002
"56A South Street, Fremantle",-32.06329
"56A Valencia Avenue, Churchlands",-31.921329200000002
"56A Wichmann Road, Attadale",-32.02683
"56B Cooper Street, Madeley",-31.80529032
"56B Drake Street, Bayswater",-31.91315057
"56B Marshall Way, Samson",-32.06563
"56B Milton Street, Mount Hawthorn",-31.91684731
"56B Preston Point Road, East Fremantle",-32.0351
"56B Valencia Avenue, Churchlands",-31.921329200000002
"57 Abbotswood Drive, Landsdale",-31.81263
"57 Aitken Drive, Winthrop",-32.05041
"57 Albatross Loop, Bennett Springs",-31.8611728
"57 Alpina Promenade, Banksia Grove",-31.69313636
"57 Angorra Road, Mount Nasura",-32.143640000000005
"57 Arnott Street, Trigg",-31.868940000000002
"57 Balboa Loop, Aubin Grove",-32.168915000000005
"57 Beaconsfield Avenue, Midvale",-31.8897
"57 Bilgoman Road, Glen Forrest",-31.908109999999997
"57 Bindoon Loop, Huntingdale",-32.08815083
"57 Bonnington Way, Baldivis",-32.33641531
"57 Bradford Street, Menora",-31.916220000000003
"57 Bradley Way, Lockridge",-31.88461
"57 Broadhurst Crescent, Bateman",-32.06265
"57 Bruce Road, Wattle Grove",-32.00308672
"57 Calume Street, Hillman",-32.279920000000004
"57 Cambridge Crescent, Cooloongup",-32.294259999999994
"57 Camira Way, Quinns Rocks",-31.66073615
"57 Caridean Street, Heathridge",-31.76088
"57 Carosa Road, Ashby",-31.72984182
"57 Churchlands Avenue, Churchlands",-31.91852
"57 Clifton Street, Chidlow",-31.85877
"57 Colne Way, Girrawheen",-31.84716
"57 Conochie Crescent, Manning",-32.01577919
"57 Conti Road, Ashby",-31.728109999999997
"57 Cotherstone Road, Kalamunda",-31.98031884
"57 East Street, Mount Hawthorn",-31.92183312
"57 Ellerby Way, Koondoola",-31.84277
"57 Embleton Avenue, Embleton",-31.89811
"57 Esther Street, Eden Hill",-31.89371931
"57 Ewart Street, Midvale",-31.886309999999998
"57 Ewen Street, Scarborough",-31.9000451
"57 Exhibition Way, Cooloongup",-32.29593
"57 Fairbourne Approach, Butler",-31.63967222
"57 Feakle Bend, Ridgewood",-31.66266133
"57 Fenchurch Street, Alexander Heights",-31.821959999999997
"57 Forrest Street, Fremantle",-32.04866405
"57 Fountain Way, Huntingdale",-32.08038
"57 Frederic Street, Koongamia",-31.90966
"57 Galileo Avenue, Tapping",-31.72192762
"57 Garland Road, Roleystone",-32.1192747
"57 Garling Street, Kardinya",-32.05665
"57 Gayford Way, Girrawheen",-31.839209999999998
"57 Glen Iris Drive, Jandakot",-32.09538
"57 Glencairn Way, Parkwood",-32.04633
"57 Goddard Street, Lathlain",-31.96863069
"57 Gosford Meander, Ashby",-31.73805999
"57 Goundrey Drive, Pearsall",-31.78348451
"57 Great Northern Highway, Midland",-31.88482
"57 Gresham Street, Victoria Park",-31.97500825
"57 GUNDARING TURN, Canning Vale",-32.10447
"57 Hardy Road, Ashfield",-31.91893053
"57 Harrison Road, Mount Richon",-32.1565081
"57 Hartung Street, Mundaring",-31.900209999999998
"57 Harvey Street, Burswood",-31.96808
"57 Hellfire Drive, Darch",-31.81908484
"57 Henley Boulevard, Wellard",-32.259046999999995
"57 Henning Crescent, Manning",-32.01369488
"57 Hinchinbrook Avenue, Ridgewood",-31.660114
"57 Holmes Street, Shelley",-32.02947185
"57 Holmfirth Street, Menora",-31.91675125
"57 Houston Street, Rockingham",-32.28305
"57 Inverness Crescent, Menora",-31.9192
"57 Jacana Parade, Ballajura",-31.84158119
"57 Jackson Avenue, Winthrop",-32.05273
"57 Jervois Street, Dianella",-31.87984381
"57 Joseph Banks Boulevard, Banksia Grove",-31.69736565
"57 Kawana Avenue, Maddington",-32.05568379
"57 Kingswood Street, Mount Helena",-31.87153
"57 Kinkuna Way, City Beach",-31.914170000000002
"57 Kooyong Road, Rivervale",-31.959229999999998
"57 Langler Street, East Victoria Park",-31.99354748
"57 Lannam Road, Hilbert",-32.16702694
"57 Lefroy Road, Beaconsfield",-32.06776856
"57 Longhurst Way, Queens Park",-31.99963283
"57 Macnaughton Crescent, Kinross",-31.71293
"57 Manning Street, Scarborough",-31.892359999999996
"57 Markwell Avenue, Haynes",-32.15940877
"57 Mary Street, Watermans Bay",-31.84802
"57 Montebello Boulevard, Two Rocks",-31.50614119
"57 Morundah Place, Kelmscott",-32.108309999999996
"57 Mullaloo Drive, Mullaloo",-31.78501226
"57 Orchid Avenue, Bennett Springs",-31.85713533
"57 Osborne Street, Joondanna",-31.90937826
"57 Otisco Crescent, Joondalup",-31.73226714
"57 Panzano Circuit, Woodvale",-31.78730073
"57 Parkway Road, Bibra Lake",-32.08832
"57 Parsons Avenue, Manning",-32.01905081
"57 Paterson Road, Mount Nasura",-32.13702124
"57 Pearson Street, Ashfield",-31.920738099999998
"57 Pilbara Crescent, Jane Brook",-31.870009999999997
"57 Pipeline Boulevard, Piara Waters",-32.1218688
"57 Poseidon Road, Heathridge",-31.76421
"57 Reserve Street, Bicton",-32.02133
"57 Ridge Road, Cockburn Central",-32.128333000000005
"57 Royal Melbourne Avenue, Connolly",-31.751409999999996
"57 Sacramento Parade, Hocking",-31.765108
"57 Samson Street, Mosman Park",-32.015840000000004
"57 San Sebastian Boulevard, Port Kennedy",-32.361015
"57 Scott Street, Koongamia",-31.9089
"57 Sedgeland Way, Ascot",-31.938109999999998
"57 Selkirk Drive, Kinross",-31.716440000000002
"57 Shannon Road, Dianella",-31.88085
"57 Short Street, Joondanna",-31.91112525
"57 Staton Road, East Fremantle",-32.03688
"57 Stortford Road, Southern River",-32.10297428
"57 Stradbroke Gardens, Ridgewood",-31.66958
"57 Sulman Road, Wembley Downs",-31.912609999999997
"57 Sundowner Meander, Banksia Grove",-31.706293
"57 Thomas Street, East Cannington",-32.00882602
"57 Thorburn Avenue, Beechboro",-31.86358621
"57 Throssell Road, Swan View",-31.891859999999998
"57 Tijuana Road, Brookdale",-32.16467
"57 Tokara Avenue, Henley Brook",-31.80157
"57 Tranquility Crescent, Aveley",-31.76739316
"57 Vistula Terrace, Kelmscott",-32.10786644
"57 Woodmore Road, Langford",-32.05066
"57 Worrell Avenue, High Wycombe",-31.93426536
"57/45 Elvire Street, Viveash",-31.88085451
"571 Beach Road, Warwick",-31.84555221
"576 Beach Road, Hamersley",-31.846359999999997
"57A Baden Street, Joondanna",-31.91199624
"57A Challis Road, Armadale",-32.13785
"57A Drummond Street, Bedford",-31.91259117
"57A Duncraig Road, Applecross",-32.00503
"57A Hamilton Street, Stirling",-31.89755797
"57a Holman Street, Alfred Cove",-32.03275
"57A Northwood Street, West Leederville",-31.93962
"57A Parsons Avenue, Manning",-32.01905
"57A Shearn Crescent, Doubleview",-31.90557
"57B Benningfield Road, Bull Creek",-32.06319184
"57b East Street, Guildford",-31.89642329
"58 Ashbourne Avenue, Ridgewood",-31.65408334
"58 Atlantic Avenue, Iluka",-31.73378715
"58 Bailey Street, Trigg",-31.870359999999998
"58 Barrington Avenue, Champion Lakes",-32.116203999999996
"58 Bessell Avenue, Como",-31.99264
"58 Biltmore Street, Landsdale",-31.80498093
"58 Boddington Circuit, Dianella",-31.869740000000004
"58 Brumby Avenue, Henley Brook",-31.798479999999998
"58 Brushfoot Boulevard, Success",-32.154540999999995
"58 Callison Way, Koondoola",-31.838340000000002
"58 Camm Avenue, Bull Creek",-32.05363
"58 Campbell Street, Kensington",-31.986009999999997
"58 Carr Crescent, Warwick",-31.8392
"58 Carwoola Circle, Carramar",-31.712909999999997
"58 Casilda Road, Duncraig",-31.822909999999997
"58 Castellon Crescent, Coogee",-32.1221
"58 Centennial Avenue, Bertram",-32.25139852
"58 Chadwick Parade, Brookdale",-32.16555
"58 Chivalry Way, Atwell",-32.148022
"58 Cliff Street, Marmion",-31.84054
"58 Combewood Loop, Carramar",-31.71276
"58 Connell Avenue, Martin",-32.08304439
"58 Cornell Parade, Joondalup",-31.75542482
"58 Crawshaw Crescent, Manning",-32.00938
"58 Cristobal Crescent, Mindarie",-31.687440000000002
"58 Daly Circle, Langford",-32.03565
"58 Dean Road, Jandakot",-32.103590000000004
"58 Diamantina Boulevard, Byford",-32.230992
"58 Dickson Drive, Middle Swan",-31.87095
"58 Downey Drive, Manning",-32.01236
"58 Drynan Street, Bayswater",-31.90671096
"58 East Street, Guildford",-31.896440000000002
"58 Ellerby Way, Koondoola",-31.84328
"58 Foundation Loop, Quinns Rocks",-31.66129
"58 Fowey Loop, Mindarie",-31.6922
"58 Galaxy Way, Carlisle",-31.97492415
"58 Garland Road, Roleystone",-32.12019
"58 Garran Loop, Henley Brook",-31.8010979
"58 Glen Iris Drive, Jandakot",-32.0952
"58 Glendale Avenue, Hamersley",-31.846390000000003
"58 Grant Street, Cottesloe",-31.98609
"58 Halesworth Parade, Butler",-31.63322988
"58 Hampshire Street, East Victoria Park",-31.99022
"58 Hampton Road, Darch",-31.81544762
"58 HARPER Street, Woodbridge",-31.88613973
"58 Harrington Waters Drive, Waikiki",-32.3234678
"58 Heacham Avenue, Hocking",-31.77654
"58 Hillwater Promenade, Bennett Springs",-31.86078097
"58 Houghton Drive, Carramar",-31.71156
"58 Jane Brook Drive, Jane Brook",-31.86047
"58 Jinda Road, Koongamia",-31.9066
"58 Kennard Street, Kensington",-31.98475
"58 Kesiya Turn, Aubin Grove",-32.1696428
"58 Kilkenny Circle, Waterford",-32.0176
"58 Kimberley Street, West Leederville",-31.939429999999998
"58 King Street, East Fremantle",-32.04477
"58 Kingsbridge Road, Warnbro",-32.33709
"58 Kingsway, Madeley",-31.81348258
"58 La Fayette Boulevard, Bibra Lake",-32.09302
"58 Lakeview Drive, Edgewater",-31.765359999999998
"58 Lanark Street, Coolbinia",-31.91621354
"58 Landsdale Road, Darch",-31.81829386
"58 Lintonmarc Drive, Redcliffe",-31.942940000000004
"58 Loch Street, Nedlands",-31.979809999999997
"58 Lombardy Street, Woodlands",-31.91545759
"58 Lyons Street, Cottesloe",-31.98217
"58 Maida Vale Road, Maida Vale",-31.951620000000002
"58 Mansfield Avenue, Butler",-31.63689212
"58 Mattingleys Approach, Burns Beach",-31.72332507
"58 McCombe Avenue, Samson",-32.07294
"58 McLaren Avenue, Beeliar",-32.13132685
"58 Meadowbank Gardens, Hillarys",-31.80585
"58 Melvista Avenue, Dalkeith",-31.98913
"58 Moolyeen Road, Brentwood",-32.04342522
"58 Morgan Road, Seville Grove",-32.1361518
"58 Oceanic Drive, Floreat",-31.93799946
"58 Paterson Street, Mundijong",-32.29163
"58 Peaceful Vista, Harrisdale",-32.12423994
"58 Peregrine Circle, Beeliar",-32.13824343
"58 Redwood Crescent, Melville",-32.04425
"58 Rokewood Way, Karragullen",-32.08532
"58 Ropele Drive, Parkwood",-32.04978
"58 Salesian Court, Queens Park",-32.0057461
"58 Samson Street, White Gum Valley",-32.06092122
"58 Second Avenue, Rossmoyne",-32.03730712
"58 Shipmaster Avenue, Alkimos",-31.59949377
"58 Silver Sands Drive, Iluka",-31.73787005
"58 Smallman Crescent, Greenwood",-31.82632615
"58 South Western Highway, Mount Richon",-32.1520417
"58 Third Avenue, Bassendean",-31.89569709
"58 Tibradden Circle, Ascot",-31.92622
"58 Tokara Avenue, Henley Brook",-31.801990000000004
"58 Tresise Street, Carine",-31.849610600000002
"58 Vista Street, Kensington",-31.9801
"58 Wanstead Vista, Bertram",-32.24630186
"58 Waterford Avenue, Waterford",-32.01715
"58 Watsonia Road, Gooseberry Hill",-31.95259
"58 Wattle Drive, Beechboro",-31.87378
"58 Welara Circle, Henley Brook",-31.79825
"58 Wellaton Street, Midvale",-31.88632
"58 Welwyn Avenue, Manning",-32.01867563
"58 Wessex Street, Carine",-31.85267838
"58 Winterfold Road, Samson",-32.07451
"58/4 Delhi Street, West Perth",-31.94528476
"583 Safety Bay Road, Waikiki",-32.3216
"58A Adderley Street, Mount Claremont",-31.96878277
"58A Buxton Road, Wembley Downs",-31.92014913
"58a Chadwick Street, Hilton",-32.064170000000004
"58A Grosvenor Road, Mount Lawley",-31.93441954
"58a John Street, Inglewood",-31.922319
"58A Moolyeen Road, Brentwood",-32.043479999999995
"58B Harper Street, Woodbridge",-31.886336
"58b Hillwood Avenue, Warwick",-31.83453453
"58B Jenkin Street, South Fremantle",-32.06834748
"58B Napier Street, Cottesloe",-31.99258
"58B Rushton Street, Burswood",-31.967959999999998
"58B Strickland Road, Ardross",-32.03229345
"59 Aberdare Way, Warwick",-31.83894
"59 Ailsa Street, Wembley Downs",-31.92179123
"59 Armagh Street, Victoria Park",-31.97298
"59 Atlantic Avenue, Iluka",-31.73381967
"59 Belvidere Street, Belmont",-31.94550298
"59 Bennett Drive, Canning Vale",-32.09966
"59 Bennett Street, Caversham",-31.87055
"59 Birdwood Avenue, Como",-31.9900321
"59 Blackrock Avenue, Butler",-31.63800411
"59 Bromfield Drive, Kelmscott",-32.13187
"59 Bruce Road, Wattle Grove",-32.00298
"59 Calume Street, Hillman",-32.27993
"59 Cargill Street, Victoria Park",-31.9746549
"59 Challenger Avenue, Parmelia",-32.25031
"59 Churchill Avenue, Subiaco",-31.94824248
"59 Clarkson Road, Maylands",-31.94842402
"59 Collick Street, Hilton",-32.07011123
"59 Constantine Court, Thornlie",-32.05408333
"59 Cook Avenue, Hillarys",-31.80203
"59 Coonawarra Drive, Caversham",-31.86328
"59 David Street, Maida Vale",-31.9489
"59 Devon Road, Swanbourne",-31.975140000000003
"59 Dickenson Way, Booragoon",-32.045559999999995
"59 Duchart Way, Coogee",-32.11388
"59 Dunmore Circuit, Merriwa",-31.663940000000004
"59 East Street, Guildford",-31.89625086
"59 Edencourt Drive, Southern River",-32.10634024
"59 Emerald Way, Edgewater",-31.76841
"59 Farmaner Parkway, Ellenbrook",-31.76427663
"59 Fawkner Road, Two Rocks",-31.50554871
"59 Folland Parade, Atwell",-32.142990000000005
"59 George Street, Kensington",-31.981609999999996
"59 Georgetown Drive, Safety Bay",-32.30106
"59 Grovelands Drive, Camillo",-32.11830906
"59 Gummow Way, Girrawheen",-31.836209999999998
"59 Haig Street, Ashfield",-31.91422
"59 Harcourt Street, Bassendean",-31.90817604
"59 Hardy Road, Ashfield",-31.91915
"59 Heacham Avenue, Hocking",-31.776120000000002
"59 Inverness Crescent, Menora",-31.91912759
"59 James Spiers Drive, Wanneroo",-31.77553
"59 Johanson Promenade, Murdoch",-32.063340000000004
"59 Joondanna Drive, Joondanna",-31.912979999999997
"59 Kanangra Crescent, Greenwood",-31.8235195
"59 Kardan Boulevard, Byford",-32.21196653
"59 Katanning Street, Bayswater",-31.92364512
"59 Kennedy Street, Alfred Cove",-32.03376
"59 Kooralbyn Valley Crescent, Jandakot",-32.1028
"59 Lachlan Way, Bibra Lake",-32.091429999999995
"59 Leake Street, Bayswater",-31.924129999999998
"59 Lively Circle, Mirrabooka",-31.868000000000002
"59 Long Island Pass, Connolly",-31.74803
"59 Mannion Way, Kardinya",-32.07323
"59 Markham Way, Swan View",-31.89142
"59 Mars Street, Carlisle",-31.977059999999998
"59 Meridian Drive, Mullaloo",-31.77502
"59 Midsummer Avenue, Jindalee",-31.63603122
"59 Monaco Avenue, North Lake",-32.08043
"59 Mowbray Square, Clarkson",-31.684070000000002
"59 Neary Boulevard, Aveley",-31.79123975
"59 North Street, Mount Lawley",-31.922590000000003
"59 Orelia Avenue, Orelia",-32.234
"59 Osten Drive, Langford",-32.0436293
"59 Ougden Way, Medina",-32.22828737
"59 Parnell Avenue, Marmion",-31.83936
"59 Paterson Road, Mount Nasura",-32.13724506
"59 Pearl Road, Cloverdale",-31.9653
"59 Rannoch Circle, Hamersley",-31.84591727
"59 Roundhouse Parade, Jindalee",-31.64857525
"59 Scaphella Avenue, Mullaloo",-31.77463
"59 Seagrove Boulevard, Merriwa",-31.659173699999997
"59 Sedgeland Way, Ascot",-31.938159999999996
"59 Segrave Street, Gwelup",-31.881698999999998
"59 SEVILLE DRIVE, Seville Grove",-32.140504
"59 Shepperton Drive, Butler",-31.64882
"59 Simpson Drive, Padbury",-31.801779999999997
"59 Spyglass Grove, Connolly",-31.74987
"59 St Johns Wood Boulevard, Mount Claremont",-31.95856
"59 Stratton Boulevard, Stratton",-31.867070000000002
"59 Strickland Street, Mount Claremont",-31.96896
"59 Summerton Road, Medina",-32.239979999999996
"59 Tain Street, Ardross",-32.01926818
"59 The Ramble, Booragoon",-32.03652
"59 Tilton Terrace, City Beach",-31.92330131
"59 Tomah Road, Wattle Grove",-31.99620061
"59 Torquata Boulevard, Helena Valley",-31.91944
"59 Twilight Circuit, Ridgewood",-31.666959999999996
"59 Villatella Gardens, Piara Waters",-32.14202226
"59 Walter Padbury Boulevard, Padbury",-31.81488
"59 Watkins Loop, Tapping",-31.726670000000002
"59 Windermere Circle, Joondalup",-31.72042
"59 Wooramel Way, Cooloongup",-32.30173
"5910 Phillips Road, Mundaring",-31.904329999999998
"594 Great Northern Highway, Herne Hill",-31.841440000000002
"595 Coulston Road, Boya",-31.91000115
"59A Allerton Way, Booragoon",-32.04240441
"59A Finnerty Street, Karrinyup",-31.875390000000003
"59A Torquata Drive, Mirrabooka",-31.85361127
"59A Welwyn Avenue, Manning",-32.01918
"59a West Coast Drive, Watermans Bay",-31.849970000000003
"59B Crawford Street, East Cannington",-32.01694875
"59B Cross Street, Queens Park",-32.00285
"59B Daly Street, South Fremantle",-32.07491121
"59B Finnerty Street, Karrinyup",-31.875390000000003
"59B Gunbower Road, Ardross",-32.03139
"59B Hale Road, Wembley Downs",-31.91372
"59B Henley Road, Mount Pleasant",-32.03229
"5A Alderley Square, Wilson",-32.01350533
"5A Aldridge Road, Brentwood",-32.044290000000004
"5A Barber Place, Riverton",-32.03809054
"5A Bridget Place, Shelley",-32.03066753
"5A Brindley Street, Wilson",-32.01568897
"5A Carrabelle Street, Butler",-31.65077119
"5A Castleroy Place, Connolly",-31.743709999999997
"5a Challenger Place, Melville",-32.04285124
"5A Clement Street, Swanbourne",-31.98103
"5A Climping Street, Balga",-31.85830961
"5A Doney Street, Alfred Cove",-32.03182
"5A Dunholme Place, Osborne Park",-31.89537049
"5A Egham Road, Burswood",-31.96617623
"5a Fenton Place, Myaree",-32.03692342
"5a First Street, Bicton",-32.02897744
"5A Forbes Road, Applecross",-32.01174
"5A Forder Road, Noranda",-31.87877871
"5A Freedman Road, Menora",-31.91726
"5A Frobisher Avenue, Sorrento",-31.83055942
"5A Gibson Street, Mount Pleasant",-32.01925748
"5A Gill Street, Morley",-31.88394118
"5A Gray Close, Kiara",-31.88664696
"5A Grey Street, Fremantle",-32.06213781
"5A Harwood Street, Hilton",-32.06540184
"5a Henley Road, Mount Pleasant",-32.02544457
"5A Holmesdale Road, Woodbridge",-31.89311719
"5A Howick Street, Burswood",-31.96708396
"5A Kenmure Avenue, Ashfield",-31.92128
"5A Kensington Avenue, Dianella",-31.89245
"5A King Street, Gosnells",-32.06812406
"5A Klem Avenue, Salter Point",-32.020720000000004
"5a Lennard Street, Marmion",-31.844409999999996
"5A Lentona Road, Attadale",-32.03050671
"5A Markethill Road, Ridgewood",-31.65759018
"5A Marri Street, Wembley Downs",-31.90947066
"5A Mccleery Street, Beaconsfield",-32.064440000000005
"5A Mulga Place, Duncraig",-31.83154411
"5A Nash Street, Daglish",-31.95584849
"5a Newry Street, Floreat",-31.94008729
"5a Oswald Street, Coolbellup",-32.08205535
"5A Pepler Avenue, Salter Point",-32.02085
"5A Purley Crescent, Lynwood",-32.03951903
"5A Regent Way, Mount Pleasant",-32.04023
"5A Ruislip Street, West Leederville",-31.936989
"5A Sandalwood Avenue, Woodlands",-31.91062204
"5A Thurlow Avenue, Yokine",-31.900909999999996
"5A Westbrook Street, Calista",-32.24224951
"5A Westland Place, Waterford",-32.01463
"5A Williams Road, Melville",-32.03367
"5A Woodloes Street, Cannington",-32.026379999999996
"5A York Street, Inglewood",-31.922390000000004
"5B Alexis Place, Duncraig",-31.819570000000002
"5B Barlow Court, Lockridge",-31.884520000000002
"5B Bayley Street, Woodbridge",-31.88948
"5B Bocaccio Court, Sorrento",-31.8199062
"5b Carroll Street, Ardross",-32.02491801
"5B Coleman Place, Beckenham",-32.02743407
"5B Coogee Street, Mount Hawthorn",-31.924415999999997
"5b Dora Place, Woodvale",-31.785970000000002
"5B George Street, North Beach",-31.857909999999997
